id_code,model,method,degradation,level,variant,stability,insertion_auc
ccea49708830,resnet50,gradcam,blur,low,genai,0.3308374162507453,0.9235857824484507
ccea49708830,resnet50,gradcam,blur,low,cold_diff,0.2842339706379005,0.9256107678016027
ccea49708830,resnet50,gradcam,blur,low,swinir_gan,0.36006732827061505,0.8758176267147064
ccea49708830,resnet50,gradcam,blur,low,ddpm,0.24828554969638042,0.06352500642339387
ccea49708830,resnet50,gradcam,blur,low,ddpm_path,0.29272334178714515,0.9140759428342182
ccea49708830,resnet50,gradcam,blur,mid,raw,0.2282948989550645,0.8538581152757009
ccea49708830,resnet50,gradcam,blur,mid,clahe,-0.12153839205801435,0.7565203299125036
ccea49708830,resnet50,gradcam,blur,mid,genai,0.33255834956609226,0.8534623424212138
ccea49708830,resnet50,gradcam,blur,mid,cold_diff,0.24950237038574924,0.8616547803084056
ccea49708830,resnet50,gradcam,blur,mid,swinir_gan,0.019430352597874522,0.835858647028605
ccea49708830,resnet50,gradcam,blur,mid,ddpm,-0.017116158314644647,0.08934363474448523
ccea49708830,resnet50,gradcam,blur,mid,ddpm_path,0.16562212502777973,0.8389204293489456
ccea49708830,resnet50,gradcam,blur,high,raw,-0.057565539482596656,0.727219674984614
ccea49708830,resnet50,gradcam,blur,high,clahe,-0.23355344293469465,0.5807058016459147
ccea49708830,resnet50,gradcam,blur,high,genai,-0.21903898745576825,0.6492194106181461
ccea49708830,resnet50,gradcam,blur,high,cold_diff,-0.020937527989072974,0.8085613598426185
ccea49708830,resnet50,gradcam,blur,high,swinir_gan,-0.10805758483515455,0.6197383056084315
ccea49708830,resnet50,gradcam,blur,high,ddpm,0.23463051377311686,0.08237403134504952
ccea49708830,resnet50,gradcam,blur,high,ddpm_path,0.03808835366478465,0.7662902136643727
ccea49708830,resnet50,gradcam,exposure,low,raw,0.4745829802836649,0.8994431147972742
ccea49708830,resnet50,gradcam,exposure,low,clahe,0.44033164423946336,0.9149152507384619
ccea49708830,resnet50,gradcam,exposure,low,genai,0.409470677581561,0.9105148275693257
ccea49708830,resnet50,gradcam,exposure,low,cold_diff,0.32349449591859347,0.909678237636884
ccea49708830,resnet50,gradcam,exposure,low,swinir_gan,0.36445129993432107,0.9062399615844089
ccea49708830,resnet50,gradcam,exposure,low,ddpm,0.12610851290939573,0.08013304546475411
ccea49708830,resnet50,gradcam,exposure,low,ddpm_path,0.4191362966787045,0.9051494081815084
ccea49708830,resnet50,gradcam,exposure,mid,raw,0.4734595188162576,0.8789404700199763
ccea49708830,resnet50,gradcam,exposure,mid,clahe,0.4303610684938486,0.9029298305511475
ccea49708830,resnet50,gradcam,exposure,mid,genai,0.3514408505052198,0.9005703101555506
ccea49708830,resnet50,gradcam,exposure,mid,cold_diff,0.2811422601320204,0.8948277324438095
